name,region,tel,keyword,photo
고복자연공원,세종 한솔동,044-300-4212,"['가족여행', '고복자연공원', '고복저수지', '관광지', '나들이', '데이트코스', '산책길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ee50e64d-5ef6-4a37-b863-d194d7eb4051&thumb
"금강자연휴양림(금강수목원,산림박물관)",세종 한솔동,041-635-7400,"['관광지', '금강수목원', '금강자연휴양림', '나홀로여행', '박물관', '산림박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=17dc9c8c-cd61-4228-b15e-59222e9e5c9f&thumb
운주산성,세종 한솔동,044-300-3423,"['관광지', '언택트관광지_100선', '역사', '역사공부', '역사관광지', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dfc5eeb5-7a4d-4df6-8dbb-b045f28b43ea&thumb
세종호수공원,세종 한솔동,,"['걷기길', '관광지', '나들이', '레포츠체험', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=73e0ebfb-c8f3-4815-b71e-5030c5fc1754&thumb
베어트리파크,세종 한솔동,044-866-7766,"['가족여행', '관광지', '나들이', '베어트리파크', '산책하기', '수목원', '숲체험원']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=45aeb040-7a5e-4d85-aad9-d3bd68ad2b78&thumb
조천연꽃공원,세종 한솔동,044-300-5335,"['가족과함께', '관광지', '산책하기좋은곳', '아이와함께', '언택트관광지_100선']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=22d2c1a3-389b-43cb-816b-b5ed4801fc57&thumb
비암사(세종),세종 한솔동,044-863-0230,"['관광지', '불교', '불교문화', '불교사찰', '사찰', '사찰여행', '역사', '역사이야기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc78a17e-2370-4107-b03d-5c319fc955eb&thumb
밀마루전망대,세종 한솔동,044-862-8845,"['경치좋은곳', '관광지', '밀마루전망대', '세종가볼만한곳', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d84fce54-bb7e-455f-b268-8575daf4a23d&thumb
영평사,세종 한솔동,044-857-1854,"['관광지', '불교', '불교문화', '사찰', '역사', '영평사', '자연좋은곳', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=645e4f9f-5eb9-413b-a3f3-723b374e77ab&thumb
뒤웅박고을,세종 한솔동,044-868-4892,"['관광지', '기념품판매', '뒤웅박고을', '미식여행', '박물관', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3f5e57ed-bbb4-424a-9327-3116922c6371&thumb
