name,region,tel,keyword,photo
바람흔적미술관,경남 남해군,010-7542-3034,"['가족여행', '경상권', '기차여행', '문화시설', '미술관', '바람흔적미술관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5f55a807-bfc2-454e-b3fd-89f138e06803&thumb
거제어촌민속전시관,경남 거제시,055-639-8282,"['가족여행', '가족체험여행', '거제어촌민속전시관', '경상권', '교과서속여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aa3cd8ce-ca5f-49f8-a658-b67b3de653d6&thumb
창원시립진해박물관,경남 창원시,055-548-2053,"['경상권', '경상남도', '문화시설', '미세먼지_피하는_실내여행', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=63dc054b-de4b-4ab3-8312-152670b383fa&thumb
거제씨월드,경남 거제시,055-682-0330,"['가족여행', '가족체험', '거제씨월드', '경상권', '기념품판매', '동물원', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b73cb929-a970-4f96-b2f0-ddba7bdfab8d&thumb
김해 분청도자박물관,경남 김해시,055-345-6037,"['가족과함께', '김해가볼만한곳', '도자기', '도자기만들기체험', '무더위_피해_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=42f8ed75-651b-44bd-8f63-147aa1dc1d55&thumb
해금강테마박물관,경남 거제시,055-632-0670,"['가족여행', '경상권', '교과서속여행', '문화시설', '박물관', '사계절', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=955de8f3-6c11-404e-8a6f-62d5febcb1fc&thumb
고성공룡박물관,경남 고성군,055-670-4451,"['경상권', '고성공룡박물관', '공룡박물관', '문화시설', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c9941730-37c5-4fae-b36d-3519db18adf1&thumb
남해 파독전시관,경남 남해군,055-860-3540,"['가족여행', '경상권', '남해군요트학교', '동대문역사문화공원역', '레포츠체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9e553538-d58b-476b-a8d9-715516840511&thumb
창원의 집,경남 창원시,055-714-7646,"['경상권', '기차여행', '문화시설', '아이와함께', '전통역사문화체험', '창원의집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=59e2288d-d71c-44d7-a8e3-70a20f24aacf&thumb
국립진주박물관,경남 진주시,055-740-0698,"['경상권', '국립진주박물관', '기차여행', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b71afa0d-f273-4432-b125-7569c9656d4d&thumb
창원과학체험관,경남 창원시,055-267-2676,"['가족과함께', '가족여행', '경상권', '교육여행', '교육프로그램', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2e6b9e86-0609-4e09-874b-14533e90b759&thumb
거창사과테마파크,경남 거창군,055-940-8781,"['가족여행', '가족체험여행', '거창사과테마파크', '경상권', '농촌체험', '마을축제']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7ac40733-e28c-4edb-9a18-6e177d283e3e&thumb
와인갤러리,경남 사천시,055-854-5800,"['문화시설', '사천가볼만한곳', '와인갤러리', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c4b8ea9d-ed72-4096-8fb8-c62719573df3&thumb
하동야생차박물관,경남 하동군,055-880-2895,"['가족여행', '가족체험여행', '경상권', '문화시설', '미식여행', '박물관', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=de70400e-1914-4947-bc58-51821d0c257e&thumb
박경리 기념관,경남 통영시,055-650-2543,"['경상권', '교과서속여행', '근대문화유산', '기념관', '문학기행', '문학상', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=89be922d-3cc6-4f9f-8288-e2004af1754d&thumb
