,name,region,tel,keyword,photo,address,lat,lon,Unnamed: 0
0,포항함 체험관,경북 포항시,054-231-3882,"['가족여행', '경상권', '문화시설', '연중무휴', '포항함체험관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7dc988b7-3643-4d78-bf1a-32839ab6d298&thumb,경상북도 포항시 남구 운하로 205,36.041765999999996,129.372922,
1,구미시립중앙도서관,경북 구미시,054-480-4660,"['구미시립중앙도서관', '독서교육', '문화공간', '문화시설', '아이와 함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f3163e9-1fef-41a7-a3f1-3b248024b9d0&thumb,경상북도 구미시 경은로 85,36.11379779999999,128.33522150000002,
2,국립경주박물관,경북 경주시,054-740-7500,"['가족여행', '경상권', '국립경주박물관', '기차여행', '나들이', '문화시설', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3cd6d072-1a09-49bd-91a4-579032debf3f&thumb,경상북도 경주시 일정로 186,35.82943009,129.22868190000003,
3,테디베어뮤지엄 경주,경북 경주시,054-742-7400,"['경상권', '데이트코스', '문화시설', '박물관', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fd89871d-4d34-467d-85db-f1932876693b&thumb,경상북도 경주시 보문로 280-34,35.85189357,129.2734577,
4,신라역사과학관,경북 경주시,054-745-4998,"['가족여행', '경상권', '경상북도', '경주시', '무더위_피해_실내놀이', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=12fe60e9-00d3-409c-b685-b430ce758cd4&thumb,경상북도 경주시 하동공예촌길 33,35.80688551,129.311351,
5,칠곡호국평화기념관,경북 칠곡군,054-979-5503,"['경상권', '기념관', '문화시설', '문화행사', '아이와함께', '역사를품은곳', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fd7b6322-92e5-4076-ae9a-988918322a28&thumb,경상북도 칠곡군 석적읍 강변대로 1580,36.01791818,128.4040338,
6,안동소주·전통음식 박물관,경북 안동시,· 054-858-4541,"['가족과함께', '남녀노소', '문화시설', '미세먼지_피하는_실내여행', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=69d2fbb5-01ce-403a-a6a4-3de4e64d96ed&thumb,경상북도 안동시 강남로 71-1,36.54976343,128.70869979999998,
7,효자 정재수 기념관,경북 상주시,054-535-0575,"['경상권', '기념관', '문화시설', '아이와함께', '역사공부', '역사를품은곳', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=43b009a6-30b3-4766-a43f-7bcb6601b794&thumb,경상북도 상주시 화서면 효자로 201,36.41640176,127.922882,
8,포항시립미술관,경북 포항시,054-270-4700,"['경상권', '문화시설', '문화예술', '문화예술공간', '문화예술활동', '문화행사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=654f2a31-5e3a-4a97-8b3c-e1da54ef3c4d&thumb,경상북도 포항시 북구 환호공원길 10,36.06627642,129.39107620000001,
9,민물고기생태체험관,경북 울진군,054-783-9413,"['경상권', '교과서속여행', '문화시설', '민물고기생태체험관', '사계절', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c758fc19-19c6-4b37-901f-bfb7d751afb2&thumb,경상북도 울진군 근남면 불영계곡로 3532,36.96655572,129.3809874,
10,독도박물관,경북 울릉도,054-790-6432,"['가족여행', '경상권', '독도박물관', '문화시설', '바다풍경', '박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3b2deed2-666f-4aa5-b8e1-f535ec1f19ff&thumb,경상북도 울릉군 울릉읍 약수터길 90-17,37.48341973,130.9008801,
11,상주 자전거박물관,경북 상주시,054-534-4973,"['경상권', '기차여행', '문화시설', '박물관', '상주자전거박물관', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3f0e72d-cd8c-46db-8ae2-5fa1b2048036&thumb,경상북도 상주시 용마로 415,36.45322838,128.2550613,
12,경상북도독립운동기념관,경북 안동시,054-820-2600,"['3·1운동_100주년_여행지추천', '경상권', '경상북도독립운동기념관', '교과서속여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fba00d61-66d4-4324-ae79-33db77701a74&thumb,경상북도 안동시 임하면 독립기념관길 2,36.53319519,128.8582222,
13,영천보현산천문과학관,경북 영천시,054-330-6447,"['가족여행', '경상권', '교과서속여행', '교육프로그램', '무더위_피해_실내놀이']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bbed04b4-3e1e-4a99-a99b-d0f0265ae6ec&thumb,경상북도 영천시 화북면 별빛로 681-32,36.14025487,128.9964736,
14,포항문화예술회관,경북 포항시,054-289-7999,"['경상권', '공연장', '데이트코스', '문화시설', '아이와함께', '연인과함께', '음악회']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=13162b7e-3e73-4906-b8e3-9ab50044ef0a&thumb,경상북도 포항시 남구 희망대로 850,36.00961185,129.3660209,
15,안동민속박물관,경북 안동시,054-821-0649,"['가족여행', '경상권', '기차여행', '문화시설', '박물관', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cab09f77-349c-4bb6-8be0-7e3afe46857c&thumb,경상북도 안동시 민속촌길 13,36.5760673,128.7644396,
16,소수박물관,경북 영주시,054-639-7691,"['경상권', '교과서속여행', '문화시설', '박물관', '사계절', '소수박물관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cd94e2de-d87c-4c59-935a-e33071fd4690&thumb,경상북도 영주시 순흥면 소백로 2780,36.92592352,128.582312,
17,군립 청송야송미술관,경북 청송군,054-870-6536,"['가족여행', '경상권', '군립청송야송미술관', '문화시설', '미술관', '사계절', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1d6b675f-7014-49ff-a3dc-3303b35a8c60&thumb,경상북도 청송군 진보면 경동로 5162,36.50585697,129.1192011,
18,혼자수미술관,경북 경주시,054-748-0080,"['가족여행', '경상권', '남녀노소', '문화공간', '문화시설', '문화예술공간', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b011cce9-6353-4ed5-9d1e-8a69d590c63c&thumb,경상북도 경주시 중앙로 23,35.84192011,129.211461,
19,다부동전적기념관,경북 칠곡군,054-973-6313,"['경상권', '교과서속여행', '다부동전적기념관', '무장애', '문화시설', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=40f38790-01d1-4496-9045-1a0d2c1859f4&thumb,경상북도 칠곡군 가산면 호국로 1486,36.04644191,128.5188744,
20,구미코,경북 구미시,054-477-8000,"['경상권', '구미코', '문화시설', '산업관광', '예술', '이색체험', '전시회', '첨단IT산업']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e3a234d2-36de-4983-a53c-1c65fb1abb64&thumb,경상북도 구미시 산동면 첨단기업1로 49,36.14159669,128.44223259999998,
21,청송민속박물관,경북 청송군,054-874-9321,"['경상권', '교과서속여행', '문화시설', '박물관', '사계절', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b1bdc932-d453-46e1-9d6f-37c5dde95e5b&thumb,경상북도 청송군 청송읍 주왕산로 222,36.38966103,129.0838038,
22,잉카마야박물관,경북 문경시,054-572-3170,"['가족과함께', '문경가볼만한곳', '문경당일치기', '문경여행', '문경여행코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f745841c-e825-47e7-a451-ee6f7cfe2469&thumb,경상북도 문경시 가은읍 전곡길 13-10,36.6118532,128.0250188,
23,하회세계탈박물관,경북 안동시,054-853-2288,"['교과서속여행', '문화시설', '박물관', '실내여행지', '아이와함께', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f2d6a64-50d8-4a5b-8d8e-50a4f0dd97d8&thumb,경상북도 안동시 풍천면 전서로 206,36.54896283,128.5274904,
24,구미시문화예술회관,경북 구미시,054-480-4560,"['경상권', '공연장', '구미시문화예술회관', '기차여행', '나들이', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ce58794c-d6f1-4efc-b781-8be2b4a8a2d8&thumb,경상북도 구미시 송정대로 89,36.11837776,128.3489815,
25,시안미술관,경북 영천시,054-338-9391,"['가족과함께', '경상권', '남녀노소', '문화공간', '문화시설', '문화예술', '미술관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0d286d1f-b971-4558-90c2-9c38e3766e19&thumb,경상북도 영천시 화산면 가래실로 364,36.03276243,128.8892466,
26,김천 세계도자기박물관,경북 김천시,054-420-6726,"['경상권', '기획전시', '김천세계도자기박물관', '도자기박물관', '도자기체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=00328d88-39c6-4b4a-bb1b-fc97cce95e72&thumb,경상북도 김천시 대항면 직지사길 118,36.11689511,128.0111915,
27,국립등대박물관,경북 포항시,054-284-4857,"['경상권', '국립등대박물관', '기차여행', '문화시설', '박물관', '아이와함께', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ac859fdf-4683-48f3-9648-55a95163cccc&thumb,경상북도 포항시 남구 호미곶면 해맞이로150번길 20,36.07783791,129.5682565,
