,name,region,tel,keyword,photo,address,lat,lon,Unnamed: 0
0,수창청춘맨숀,대구 중구,053-252-2566,"['문화시설', '문화예술창작공간', '복합문화공간', '복합문화시설', '실내데이트']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fff8ceae-c086-4b86-97ac-6ed04c927dfe&thumb,대구광역시 중구 달성로22길 27,35.87532215,128.58321740000002,
1,국립대구박물관,대구 수성구,053-768-6051,"['국립대구박물관', '데이트코스', '무료관람', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2a57aaa4-d3b8-4829-9ec9-2fb0353dc5b1&thumb,대구광역시 수성구 청호로 321,35.84557453,128.6383419,
2,대구예술발전소,대구 중구,053-430-1225,"['경상권', '기념품판매', '대구예술발전소', '문화시설', '문화행사', '예술', '음악회']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e887c324-5a2e-4899-aa0c-2ade809b7d53&thumb,대구광역시 중구 달성로22길 31-12,35.87543672,128.5844989,
3,대구교육대학교 교육박물관,대구 남구,053-620-1471,"['경상권', '대구교육대학교교육박물관', '문화시설', '박물관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5bab020b-9db4-49e4-8318-ce11802050af&thumb,대구광역시 남구 중앙대로 219,35.85143158,128.5877392,
4,근대문화체험관 계산예가,대구 중구,053-661-3323,"['가족과함께', '문화공간', '문화시설', '아이와함께', '역사공부', '역사속', '역사속으로']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aaf88cfb-d307-44c8-ad92-f5aaf55c709f&thumb,대구광역시 중구 서성로 6-1,35.86720726,128.5878652,
5,대구미술관,대구 수성구,053-803-7900,"['경상권', '대구미술관', '데이트코스', '문화공간', '문화시설', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8422e8c5-28d1-4387-852c-d69508d1bf24&thumb,대구광역시 수성구 미술관로 40,35.82702862,128.6743408,
6,국립대구과학관,대구 달성군,053-670-6114,"['경상권', '교과서속여행', '교육여행', '교육프로그램', '국립대구과학관', '무더위_피해_실내놀이']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a8003bb2-fdaa-481d-98df-4a51f93ce076&thumb,대구광역시 달성군 유가면 테크노대로6길 20,35.68662166,128.4652247,
7,계명아트센터,대구 달서구,053-580-6600,"['경상권', '계명아트센터', '데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3cd1ae3b-1a89-41fa-b780-4e9bef2810f2&thumb,대구광역시 달서구 달구벌대로 1095,35.85355435,128.4814938,
8,대구근대역사관,대구 중구,053-606-6430,"['경상권', '교과서속여행', '근대문화유산', '기념관', '나홀로여행', '대구근대역사관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6d9bdfb0-66cc-4127-b2ed-412e4f45322f&thumb,대구광역시 중구 경상감영길 67,35.87179779,128.5911599,
9,대구서구문화회관,대구 서구,053-663-3081,"['경상권', '대구서구문화회관', '문화시설', '상설공연', '예술', '전시회', '체험학습']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aa5770a0-63f5-496f-9727-53b3065ca295&thumb,대구광역시 서구 당산로 403,35.87278996,128.5455378,
10,대구 아쿠아리움,대구 동구,053-247-8899,"['경상권', '대구가볼만한곳', '문화시설', '미세먼지_피하는_실내여행', '아이가_좋아하는_여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=87d96143-f0ca-4091-9e7e-d65ae2f81cea&thumb,대구광역시 동구 동부로 149,35.87794067,128.62919,
11,웃는얼굴아트센터,대구 달서구,053-584-8715,"['경상권', '데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간', '사계절']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75028163-92aa-4379-8c81-f02208959b21&thumb,대구광역시 달서구 문화회관길 160,35.84342236,128.5228263,
12,계명대학교 행소박물관,대구 달서구,053-580-6992,"['계명대학교행소박물관', '무료관람', '문화시설', '박물관', '수도권', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4abc27a3-441e-43f8-872b-218a2fc3c2c2&thumb,대구광역시 달서구 달구벌대로 1095,35.85355435,128.4814938,
13,행복북구문화재단 어울아트센터,대구 북구,053-320-5120,"['가족과함께', '경상권', '문화공간', '문화시설', '문화예술', '문화예술공간', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9f238ff7-a7d7-4ce7-8f59-eb6d04882af5&thumb,대구광역시 북구 구암로 47,35.93586735,128.5451287,
14,향촌문화관,대구 중구,053-661-2331,"['경상권', '문화시설', '미세먼지_피하는_실내여행', '설날연휴가볼만한곳', '실내관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b34176f-174b-4955-8d40-96ff19e39413&thumb,대구광역시 중구 중앙대로 449,35.8734081,128.5941862,
15,향토역사관,대구 중구,053-606-6421,"['경상권', '교과서속여행', '기념관', '문화시설', '박물관', '사계절', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a8734580-3678-438a-8ad1-ebc529894827&thumb,대구광역시 중구 달성공원로 35,35.87339859,128.57591829999998,
16,국립대구기상과학관,대구 동구,053-953-0365,"['경상권', '교육여행', '국립대구기상과학관', '대구가볼만한곳', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b2947c1e-7695-44a4-b5f9-43369bad0e8c&thumb,대구광역시 동구 효동로2길 10,35.87910949,128.6508435,
17,대구광역시립남부도서관,대구 남구,053-231-2300,"['남부도서관', '대구광역시립남부도서관', '대구권', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6f5ddff5-6c37-470f-a71d-6cca1c875c0e&thumb,대구광역시 남구 앞산순환로 512,35.83205667,128.5807514,
18,대구 코오롱 야외음악당,대구 달서구,053-606-6450,"['공연장', '대구', '무장애', '문화시설', '야외공연장', '음악당']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=79ec803a-fa02-4ff2-9346-479c290c0107&thumb,대구광역시 달서구 야외음악당로 180,35.85114987,128.5561992,
19,대구교육박물관,대구 북구,053-231-1790,"['가족과함께', '교육여행', '교육프로그램', '대구가볼만한곳', '문화시설', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0b881f6-8f5d-453b-afcf-ef5e42ea5086&thumb,대구광역시 북구 대동로1길 40,35.8973687,128.6118383,
20,대백프라자갤러리,대구 중구,053-420-8015,"['가족여행', '기차여행', '대백프라자갤러리', '문화시설', '미술관', '실내여행지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2868aa31-8b4f-49da-846e-a575dc0d9222&thumb,대구광역시 중구 명덕로 333,35.85571704,128.60636159999999,
21,에코한방웰빙체험관,대구 중구,053-661-2043,"['가족과함께', '건강여행', '문화시설', '체험프로그램', '한방약초', '한방의료']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5bcf5950-d6f6-4752-a451-62faf15312dd&thumb,대구광역시 중구 남성로 24,35.86902235,128.5880558,
22,대구문화예술회관,대구 달서구,053-606-6114,"['기차여행', '대구문화예술회관', '문화시설', '아이와함께', '여행', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbb856d1-bd65-4821-9ac1-96e01f45cc89&thumb,대구광역시 달서구 공원순환로 201,35.84476741,128.5581018,
23,대구 서구문화원,대구 서구,053-663-3081,"['대구', '문화시설', '복합문화공간', '서구문화원', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fa0ebf03-b3a1-47ef-a298-a2dd7b0c50d6&thumb,대구광역시 서구 당산로 403,35.87278996,128.5455378,
24,대구 달서문화원,대구 달서구,053-554-4800,"['달서문화원', '대구', '문화시설', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4be59fe6-4ec0-4ad9-b1dc-c48e4359e226&thumb,대구광역시 달서구 문화회관길 160,35.84342236,128.5228263,
25,"아양아트센터(구, 동구문화체육회관)",대구 동구,053-951-3300,"['경상권', '남녀노소', '데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d5500935-07f8-47d8-ad5a-f00b66621441&thumb,대구광역시 동구 효동로2길 24,35.87956368,128.65193670000002,
26,봉산문화회관,대구 중구,053-661-3500,"['경상권', '데이트코스', '문화공간', '문화시설', '문화행사', '복합문화공간', '봉산문화회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e8f9488-aff1-4529-bdcf-766c61cdb516&thumb,대구광역시 중구 봉산문화길 77,35.86339725,128.59656470000002,
27,낙동강승전기념관,대구 남구,053-621-9880,"['기차여행', '낙동강승전기념관', '대구 남구', '대구광역시', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7cbb4eb9-5a6d-46ce-ae55-c87b0bf3877a&thumb,대구광역시 남구 앞산순환로 574-110,35.82717061,128.5887885,
28,대구 남구문화원,대구 남구,053-652-4450,"['남구문화원', '대구', '문화시설', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=186ce4db-bf44-400f-935d-05bf26f33afb&thumb,대구광역시 남구 앞산순환로 478,35.83129333,128.57697040000002,
29,대구광역시어린이회관,대구 수성구,053-803-7930,"['대구광역시어린이회관', '대구권', '문화시설', '아이와함께', '어린이회관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1127798d-cd6a-448f-8a67-82b490cc3d50&thumb,대구광역시 수성구 동대구로 176,35.84663547,128.6277931,
30,수성아트피아,대구 수성구,053-668-1800,"['경상권', '문화시설', '상설공연', '수성아트피아', '예술']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cd34c55e-293a-4cb2-8d87-b5d07eef314e&thumb,대구광역시 수성구 무학로 180,35.82928322,128.6282735,
31,대구오페라하우스,대구 북구,053-666-6000,"['대구오페라하우스', '도심여행', '문화시설', '실내여행지', '연인과함께', '음악회']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3989e948-b7b0-4d3d-a682-cd94db1df0a0&thumb,대구광역시 북구 호암로 15,35.88346535,128.5922331,
32,패션주얼리전문타운,대구 중구,053-661-2351,"['기획전시', '남녀노소', '문화시설', '상설전시', '연인과함께', '이색전시', '이색체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=be9d8a0d-d1d8-4fac-93f1-216557095f45&thumb,대구광역시 중구 경상감영길 176,35.87177744,128.5966863,
33,가창창작스튜디오&스페이스 가창,대구 달성군,053-430-1266,"['가창창작스튜디오&스페이스가창', '기차여행', '기획전시', '단체관람', '문화시설']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=051249c1-3917-49f3-9436-d48463238bd8&thumb,대구광역시 달성군 가창면 가창로57길 46,35.73770881,128.6583175,
34,수성구립 고산도서관,대구 수성구,053-668-1900,"['경상권', '독서여행', '문화시설', '수성구립고산도서관', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2c1aa1c2-4e8b-4327-a60f-999905677391&thumb,대구광역시 수성구 달구벌대로650길 6,35.83790532,128.7106325,
35,수성구립 용학도서관,대구 수성구,053-668-1700,"['독서여행', '문화공간', '문화시설', '복합문화공간', '실내여행지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=03fa11f7-a40a-44dd-a7b5-382ea7470f9c&thumb,대구광역시 수성구 지범로41길 36,35.821208899999995,128.64613070000001,
36,엑스코(EXCO),대구 북구,053-601-5000,"['exco', '경상권', '대구광역시', '문화시설', '북구', '엑스코', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f853cbf6-19bf-4974-b1d1-de9d6a183a7e&thumb,대구광역시 북구 엑스코로 10,35.90706959,128.61307390000002,
37,박물관 수,대구 수성구,053-744-5500,"['경상권', '교육체험', '남녀노소', '문화시설', '민화', '박물관', '박물관수', '복합문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0ffa00d9-294d-484f-8fb7-83bce68a5bfc&thumb,대구광역시 수성구 국채보상로186길 79,35.86482862,128.6341486,
38,달성 한일우호관,대구 달성군,053-659-4490,"['경상권', '교과서속여행', '달성한일우호관', '문화시설', '박물관', '사계절', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6e732473-2d38-444f-8284-4daaad55d2c4&thumb,대구광역시 달성군 가창면 우록길 206,35.72334111,128.6471646,
39,대구북구청소년회관 아트홀,대구 북구,053-383-1300,"['경상권', '대구북구청소년회관아트홀', '문화시설', '상설공연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=17d0b930-cd04-4d4d-b7f0-94d037a9f56b&thumb,대구광역시 북구 검단로 71-17,35.90578013,128.61605120000002,
40,대구콘서트하우스 (구.대구시민회관),대구 중구,053-250-1400,"['가족여행', '공연장', '기차여행', '나들이', '대구시민회관', '대구콘서트하우스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8e916593-20c8-44d1-a86d-6d1f356b74a3&thumb,대구광역시 중구 태평로 141,35.876059000000005,128.5936972,
