name,region,tel,keyword,photo
울산 중앙시장,울산 중구,052-246-6660,"['가족여행', '경상권', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e2d64ad7-edda-4e28-821a-c4f9f180df0a&thumb
"언양장 / 언양알프스시장 (2, 7일)",울산 울주군,052-262-1545,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f849e4dd-5de9-400b-9930-29d11302f56c&thumb
방어진 활어센터,울산 동구,052-233-0108,"['가족여행', '경상권', '기차여행', '나들이', '나홀로여행', '데이트코스', '방어진활어센터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a860bb21-e11f-4147-8f44-6d981a919b6f&thumb
울산 진산면세점,울산 중구,052-281-5555,"['면세점', '브랜드', '쇼핑', '울산면세점']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=03a2c0a1-e143-4c41-95aa-1ccdfb599c43&thumb
신정 평화시장,울산 남구,052-275-2868,"['가족여행', '경상권', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35fc7b57-c492-47e1-a149-8dedeb301f15&thumb
울산 산업공구월드,울산 남구,052-222-0989,"['쇼핑', '울산', '주변기기', '컴퓨터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=db5d5a64-20ee-4b73-be4f-301f84ef226c&thumb
"호계장 / 호계공설시장 (1,6일)",울산 북구,052-295-7398,"['가족여행', '경상권', '기차여행', '나들이', '나홀로여행', '데이트코스', '먹거리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dcb97b1b-de91-44b9-acc0-adf955b1e2b0&thumb
남목시장,울산 동구,052-251-0986,"['가족여행', '경상권', '기차여행', '나들이', '나홀로여행', '남목시장', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f99bde83-2bf8-439f-be0f-01d527d3ddb0&thumb
울산 농수산물도매시장,울산 남구,052-267-7220,"['가족여행', '경상권', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1aa1d05c-23e6-44ae-a72e-5e32163a4175&thumb
성남프라자,울산 중구,052-243-5678,"['쇼핑', '울산중구', '울산중구쇼핑', '혼수전문상가']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=772c7db5-da64-433a-91ef-68b2b5606aa2&thumb
