name,region,tel,keyword,photo,address,lat,lon
[상주 MRF 10코스] 똥고개길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f9609987-da6f-44e7-ad20-510782836943&thumb,경상북도 상주시 만산동,36.43444298,128.1499843
[상주 MRF 11코스] 천년길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aa53f08e-99a3-47e5-b4b5-4caa59f4f439&thumb,경상북도 상주시 만산동,36.43444298,128.1499843
[상주 MRF 12코스] 자산산성길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b7347c3e-9438-467a-83d1-50d0929a0a4b&thumb,경상북도 상주시 만산동,36.43444298,128.1499843
[상주 MRF 13코스] 너추리길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=42c244c6-28d9-4c38-9baa-d9076c638a38&thumb,경상북도 상주시 만산동,36.43444298,128.1499843
[상주 MRF 1코스] 낙동강길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5a3c74b4-88f6-48d3-a8a2-5d04ba009aaf&thumb,경북 상주시 사벌면,36.46635081,128.2085797
[상주 MRF 2코스] 초원길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7fb7ea7f-976b-40c8-8559-bd3b913f0692&thumb,경북 상주시 사벌면,36.46635081,128.2085797
[상주 MRF 3코스] 아자개성길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6567eed9-2006-4832-b4fc-053810e1172d&thumb,경북 상주시 사벌면,36.46635081,128.2085797
[상주 MRF 4코스] 숨소리길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da666715-b085-47dc-9d33-434fb3041234&thumb,경북 상주시 낙동면,36.37495321,128.248162
[상주 MRF 5코스] 가야길,경북 상주시,,"['MRF코스', '가야길', '걷기길', '경상권', '경치좋은곳', '레포츠', '자연', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ed9d4a85-5fbe-40bd-8213-32c39557437e&thumb,경북 상주시 합창읍,36.5701469,128.1794639
[상주 MRF 6코스] 이전길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a8a1ab1c-677b-4475-8e4f-99a6a01101c1&thumb,경북 상주시 공검면,36.51206762,128.1585975
[상주 MRF 7코스] 소곰길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d70e7432-1ff8-4249-a4ec-12c3f302ad89&thumb,경북 상주시 공검면,36.51206762,128.1585975
[상주 MRF 8코스] 장서방길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dbed8e2f-b3f6-41de-8835-9a4b64f5cefd&thumb,경북 상주시 내서면,36.41239538,128.0675962
[상주 MRF 9코스] 바람소리길,경북 상주시,,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3c2b8dd1-8dc8-4c9b-968b-c647f9553b9c&thumb,경북 상주시 내서면,36.41239538,128.0675962
[영덕 블루로드] A코스 빛과 바람의 길,경북 영덕군,054-730-6514,"['경상권', '레포츠', '블루로드', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3ab18093-9c4d-4146-aa10-03d7f950603b&thumb,경상북도 영덕군 강구면,36.36181514,129.3785933
[영덕 블루로드] B코스 푸른대게의 길,경북 영덕군,054-730-6514,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=40bb5f0f-76c8-417a-bc4b-5b0539a709b2&thumb,경상북도 영덕군 영덕읍,36.40948188,129.3728193
[영덕 블루로드] C코스 목은사색의 길,경북 영덕군,054-730-6514,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7bf2b739-0851-4cee-914b-c79d773b30c2&thumb,경상북도 영덕군 축산면,36.50894572,129.41425790000002
가산산성마을,경북 칠곡군,054-972-6635,"['관광지', '농촌마을', '농촌여행', '농촌체험', '농촌체험마을', '농촌체험여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5f507486-8d4e-4f67-8778-5c12d77f993b&thumb,경상북도 칠곡군 가산면 가산로 891,36.0499159,128.5975783
가산수피아,경북 칠곡군,054-971-9861,"['공룡테마파크', '관광지', '수목원', '핑크뮬리']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=69784c06-f3e0-45ae-a821-0497d6e4c06a&thumb,경상북도 칠곡군 가산면 학하들안2길 105,36.091412299999995,128.4839274
가송래프팅,경북 안동시,054-852-2719,"['래프팅', '레포츠', '수상레포츠', '안동래프팅']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ece1aa51-47bf-4ab4-a5c8-1fcf105d1772&thumb,경상북도 안동시 도산면 퇴계로 3443,36.77074844,128.889534
