name,region,tel,keyword,photo,address,lat,lon
(주)우리술,경기 가평군,031-585-8525,"['견학', '관광지', '산업관광', '수도권', '연중무휴', '우리술', '이색체험', '전통산업']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d6251033-a3d9-4249-88c2-1922f3f68e88&thumb,경기도 가평군 조종면 대보간선로 29,37.8197693,127.3562591
1.2.3 골프클럽,경기 고양시,123 02-359-0123,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a543f3eb-f9ed-4823-bd3d-6669b0d60704&thumb,경기도 고양시 덕양구 통일로 43-168,37.64140522,126.90304920000001
1.21 무장공비 침투로,경기 연천군,031-839-2144,"['관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=20d43020-e856-4fe9-bf5f-7608c6acc6c8&thumb,경기도 연천군 장남면 반정리 294,37.9701273,126.82804740000002
38선마을,경기 연천군,031-835-1124,"['관광지', '농촌마을', '농촌여행', '농촌체험여행', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,경기도 연천군 백학면 노곡로42번길 5,37.9953172,126.9237112
88컨트리클럽,경기 용인시,031-287-8811,"['88컨트리클럽', '골프', '레포츠', '수도권']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3e71eec-cafe-4036-976c-2d0bce6881cb&thumb,경기도 용인시 기흥구 석성로521번길 169,37.30673267,127.16046229999999
93뮤지엄,경기 파주시,031-948-6677,"['문화시설', '복합문화공간', '사진찍기', '사진찍기좋은곳', '사진촬영', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4de08111-3d6d-4a30-a1db-e48ba160558a&thumb,경기도 파주시 탄현면 헤이리마을길 59-58,37.78979276,126.6963307
C 아트뮤지엄(숲속의 미술공원),경기 양평군,031-775-6945,"['C아트뮤지엄', '당일치기여행', '문화공간', '문화시설', '미술관', '미술작품']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=94daf80d-ff43-4c09-8efc-ce26fe7a06a4&thumb,경기도 양평군 양동면 다락근이길 57-13,37.39488762,127.7373348
CGV 스퀘어,경기 성남시,031-728-5800,"['복합쇼핑센터', '분당구', '쇼핑', '영화관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e6c6f981-da0c-400e-9e3c-ab1ccabfa8c5&thumb,경기도 성남시 분당구 탄천상로151번길 20,37.3400065,127.1069645
CICA 미술관,경기 김포시,031-988-6363,"['남녀노소', '문화공간', '문화시설', '문화예술', '문화예술공간', '문화예술활동']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b399644b-c755-4ed3-bf3b-9d5aa92df4e7&thumb,경기도 김포시 양촌읍 삼도로 196-30,37.60819722,126.5977739
GRC 국제 무선모형 자동차 트랙,경기 김포시,010-6229-3567,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=750c9742-5064-4649-9034-496113c6e67a&thumb,경기도 김포시 통진읍 김포대로 1966,37.68028672,126.6249418
J퍼블릭,경기 파주시,031-8071-0808,"['골프', '골프리조트', '골프장', '골프클럽', '레저스포츠', '레포츠', '복합레저스포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0724f2b1-e284-4e07-aaa0-f1378af22fc6&thumb,경기도 파주시 조리읍 장곡로 100,37.74969715,126.84459209999999
NFC(축구 국가대표팀 트레이닝 센터),경기 파주시,031-940-3317 031-940-3386,"['가족과함께', '견학프로그램', '교육여행', '교육프로그램', '국가대표', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b3fddaf6-7d5d-477b-ac04-bd9e42cc5631&thumb,경기도 파주시 탄현면 필승로 368,37.77560875,126.6852308
OBS 방송역사체험관,경기 부천시,032-670-6900,"['OBS', 'OBS방송역사체험관', '관광지', '문화콘텐츠산업', '박물관', '방송역사체험관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a197b0d2-1679-4ebe-95ca-31e8a8d6cb0c&thumb,경기도 부천시 오정로 233,37.529332200000006,126.7842597
SRC재활체육관 광주,경기 광주시,031-799-3891,"['SRC재활체육관', '경기광주', '경기권', '레포츠']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5f32f952-549a-4479-83f8-32cad471990b&thumb,경기도 광주시 초월읍 경수길 25,37.41948735,127.287081
W홀스랜드,경기 가평군,031-585-4288,"['가족과함께', '레포츠', '승마', '승마레슨', '승마장', '승마체험', '승마캠프', '승마트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=069596f2-0a66-4112-9c56-5eedb5741bdd&thumb,경기도 가평군 상면 물골길 391,37.84904549,127.29356059999999
YWCA 버들캠프장,경기 시흥시,031-312-2808,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5cfa2b2a-b21f-4d11-8bc0-b58829e64bca&thumb,경기도 시흥시 하우로 167,37.46865753,126.7820148
[경기옛길 삼남길 제10길] 소사원길(원균장군묘 ~ 안성천교),경기 평택시,070-8269-6937,"['경기옛길', '레포츠', '산책길', '삼남길', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=98df0374-6833-4025-8b78-b3556af72002&thumb,경기도 평택시 도일동,37.053394,127.1082188
[경기옛길 삼남길 제1길] 한양관문길(남태령표석 ~ 인덕원옛터),경기,070-8269-6937,"['경기옛길', '레포츠', '산책코스', '트래킹', '한양관문길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c164487c-7781-47d1-bf29-1840f4b3b1ef&thumb,경기도 과천시 남태령옛길,37.45278279,126.99289669999999
[경기옛길 삼남길 제2길] 인덕원길(인덕원옛터 ~ 백운호수입구),경기 안양시,070-8269-6937,"['경기옛길', '레포츠', '산책코스', '인덕원길', '트래킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e41cf942-7b52-45be-a826-4ecc1c8a70ce&thumb,경기도 안양시 동안구 인덕원로30번길 14,37.40194941,126.9751006
[경기옛길 삼남길 제3길] 모락산길(백운호수입구 ~ 지지대비),경기 의왕시,070-8269-6937,"['경기옛길', '레포츠', '모락산길', '산책코스', '트래킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=41d36e5e-8ed4-4358-bf64-61e4300057d1&thumb,경기도 의왕시 학의동,37.37122516,127.01113149999999
[경기옛길 삼남길 제4길] 서호천길(지지대비 ~ 서호공원입구),경기 수원시,070-8269-6937,"['레포츠', '산책코스', '서호천길', '자연환경', '지지대비']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c382f92d-e221-49f0-85f1-01e947a0874b&thumb,경기도 수원시 장안구 경수대로,37.29361515,127.015895
[경기옛길 삼남길 제5길] 중복들길(서호공원입구 ~ 배양교),경기 수원시,070-8269-6937,"['경기옛길', '경기트래킹', '레포츠', '삼남길', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4717e1c8-b0fc-44f6-8f4b-cb86a1cac262&thumb,경기도 수원시 팔달구 수성로,37.2881678,127.0023402
[경기옛길 삼남길 제6길] 화성효행길 (배양교 ~ 세마교),경기 화성시,070-8269-6937,"['걷기길', '경기옛길', '레포츠', '수도권', '화성효행길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3866ddd1-7716-4e43-8103-3564e7e2309c&thumb,경기도 화성시 배양동,37.2217002,126.99386159999999
[경기옛길 삼남길 제7길] 독산성길(세마교 ~ 오산고인돌공원),경기 화성시,070-8269-6937,"['경기옛길', '경기트래킹', '레포츠', '삼남길', '트래킹', '트래킹코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d9269400-fc68-4d05-8338-fd4457d8d36a&thumb,경기도 화성시 안녕동,37.20310255,126.9942236
