name,region,tel,keyword,photo,address,lat,lon
(구)인천일본제58은행지점,인천 중구,032-760-6474,"['관광지', '교과서속여행', '구인천일본제58은행지점', '문화재', '수도권', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7e62f852-bb74-41d6-a527-df82341d62d6&thumb,인천광역시 중구 신포로23번길 77,37.4728595,126.6211542
BMW 드라이빙센터,인천 중구,080-269-3300,"['BMW', 'BMW드라이빙센터', '관광지', '드라이빙센터', '산업관광', '산업관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8b2a0953-0424-46a4-938f-08383dfe16f6&thumb,인천광역시 중구 공항동로 136,37.471794,126.47486359999999
SM면세점 (인천공항점),인천 중구,1522-0800,"['면세점', '쇼핑', '인천공항', '인천공항제1여객터미널', '인천공항제2여객터미널']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5e5f1b0c-19a2-4cc1-ba95-7fa526a52328&thumb,인천광역시 중구 공항로 271,37.44761097,126.45234669999999
[강화 나들길 제1코스] 심도역사문화길,인천 강화군,032-934-1906,"['강화나들길', '걷기길', '남녀노소', '레포츠', '산책길', '산책코스', '산책하기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a34a4339-38fc-4cea-8427-489d50c10478&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제2코스] 호국돈대길,인천 강화군,032-934-1906,"['강화나들길', '걷기길', '경치좋은곳', '레포츠', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8998254e-ea35-4297-af10-d7d84082709d&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제3코스] 고려왕릉 가는 길,인천 강화군,032-934-1906,"['강화나들길', '고려왕릉', '레포츠', '산책길', '역사탐험', '연인과함께', '친구와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0fca26a-798c-4fe2-9d8f-5b056e219425&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제4코스] 해가 지는 마을 길,인천 강화군,032-934-1906,"['걷기길', '농촌마을', '레포츠', '산책하기좋은곳', '연인과함께', '자연풍경', '친구와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f3514823-c2fe-4047-a625-be4b7fa6adc8&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제5코스] 고비고개길,인천 강화군,032-934-1906,"['걷기길', '레포츠', '산책길', '산책하기', '산책하기좋은곳', '연인과함께', '자연마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=77bfdce0-f88d-47ad-a51d-32b4df17ba28&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제6코스] 화남생가 가는 길,인천 강화군,032-934-1906,"['경치좋은곳', '레포츠', '바다경치', '산책길', '산책하기', '산책하기좋은곳', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbed13b9-b9d3-4821-a0f0-5e08da45fb35&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제7코스] 낙조보러 가는 길,인천 강화군,032-934-1906,"['걷기길', '레포츠', '산책길', '산책하기', '산책하기좋은곳', '연인과함께', '자연마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d12dcd30-59e2-4cb1-84b1-cd9ca3ce275e&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[강화 나들길 제8코스] 철새 보러 가는 길,인천 강화군,032-934-1906,"['걷기길', '레포츠', '산책하기좋은곳', '연인과함께', '자연풍경', '철새도래지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8a33c0d2-6d8d-4559-98d5-ea13142bda89&thumb,인천광역시 강화군 강화읍 청하동길 24,37.7465557,126.48156709999999
[인천 개항 누리길] 1시간 코스,인천 중구,032-440-4055,"['누리길', '레포츠', '산책코스', '산책하기좋은곳', '아이와함께', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbb381f4-36ee-4d8e-9256-29bb89d556b8&thumb,인천광역시 중구 제물량로 269,37.4779641,126.6177128
[인천 개항 누리길] 2시간 코스,인천 중구,032-440-4055,"['누리길', '레포츠', '산책길', '산책코스', '산책하기좋은곳', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1ae9b42-7903-45bd-b5ef-125bb6cd29fe&thumb,인천광역시 중구 제물량로 269,37.4779641,126.6177128
[인천 개항 누리길] 3시간 코스,인천 중구,032-440-4055,"['걷기길', '레포츠', '산책코스', '산책하기좋은곳', '수도권', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d5de004-2e13-4ab1-bfdf-957c9ac66760&thumb,인천광역시 중구 제물량로 269,37.4779641,126.6177128
