name,region,tel,keyword,photo,address,lat,lon
(주)한국다원호간보 부산지사 [한국관광 품질인증/Korea Quality],부산 중구,051-466-5168,"['부산추천쇼핑', '쇼핑', '청운플러스', '한국관광품질인증', '한국관광품질인증업소']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=01341eea-95d0-4f92-b1fd-7ba3b8b6fdb2&thumb,부산광역시 중구 대청로155번길 6,35.10351802,129.0372218
168계단,부산 동구,051-253-8253,"['168계단', '168계단모노레일', '경상권', '관광지', '부산여행', '역사공부', '역사를품은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8c675227-b40a-49b7-af7a-6d0987706f50&thumb,부산광역시 동구 영초길191번길,35.11709239,129.0357869
25의용단,부산 수영구,051-752-2947,"['25의용단', '경상권', '관광지', '교과서속여행', '아이와함께', '역사', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=11e28eb4-70a7-47e1-84db-e4af0344a7f0&thumb,부산광역시 수영구 연수로379번길 42,35.17155247,129.11358859999999
40계단 문화관,부산 중구,051-600-4044,"['40계단문화관', '경상권', '교과서속여행', '기차여행', '문화시설', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f47a4afd-104e-4231-8b2c-8e70e5c2e9e8&thumb,부산광역시 중구 동광길 49,35.10500721,129.03448020000002
40계단 문화관광테마거리,부산 중구,051-600-4041,"['40계단문화관광테마거리', '걷기길', '관광지', '문화공간', '아이와함께', '역사공부']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fe5d21b4-67e7-4766-9342-3e8b756d58e3&thumb,부산광역시 중구 40계단길 일대,35.104979,129.034887
75광장,부산 영도구,051-419-4044,"['75광장', '걷기길', '경상권', '관광지', '바다전망', '산책길', '산책하기', '산책하기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=12234de8-e9ea-466c-9a02-2af1c9a029eb&thumb,부산광역시 영도구 절영로 370,35.07158363,129.0578297
BIFF 광장,부산 중구,051-253-8523,"['BIFF광장', '걷기길', '경상권', '관광지', '남녀노소', '도심여행', '문화콘텐츠산업']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2b3e6cd9-870e-48f5-b791-2d524b7851f5&thumb,부산광역시 중구 남포길 4,35.09882664,129.029195
F1963,부산 수영구,051-756-1963,"['F1963', '경상권', '공연', '관광지', '문화콘텐츠산업', '복합문화공간', '산업관광']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b2276f83-7dc1-4fb9-b021-a02ae637145b&thumb,부산광역시 수영구 구락로123번길 20,35.17623459,129.1155671
LG베스트샵(롯데백화점 센텀시티),부산 해운대구,051-730-3326,['쇼핑'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=55e1657e-d605-4a6f-af8c-62335e17e909&thumb,부산광역시 해운대구 센텀남대로 59,35.16985335,129.13106969999998
SEA LIFE 부산아쿠아리움,부산 해운대구,051-740-1700,"['가족과함께', '경상권', '남녀노소', '도심여행', '문화시설', '문화행사', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd0e0acb-4f95-4b4a-a3a8-4564ed721377&thumb,부산광역시 해운대구 해운대해변로 266,35.15919963,129.1610154
Y'Z PARK (와이즈파크),부산 중구,051-260-5000,"['복합쇼핑몰', '부산맛집', '부산호텔', '쇼핑', '피트니스센터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ad6114b1-a2ce-4f14-9d0f-467564797a07&thumb,부산광역시 중구 광복로39번길 6,35.09972042,129.02958710000001
[부산 갈맷길 2코스] 2구간 민락교~오륙도,부산 해운대구,051-505-2224,"['레포츠', '부산갈맷길', '트래킹', '해운대구']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75dd5298-b6c7-42b9-8bf8-ffedb1e58940&thumb,부산광역시 해운대구 우동,35.1727865,129.1466518
가덕도 등대,부산 강서구,051-971-9710,"['가덕도등대', '가족여행', '경상권', '관광지', '부산광역시유형문화재', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bc0fb862-d2a2-4cad-b037-e19cf7f5acbb&thumb,부산광역시 강서구 대항동 가덕해안로 1237,35.010177500000005,128.826416
감천사(부산),부산 연제구,051-852-6904,"['관광지', '불교', '불교문화', '사찰', '사찰여행', '역사', '자연속으로', '자연환경']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ea9ec7f8-3319-4df8-a531-be9273ad68f7&thumb,부산광역시 연제구 묘봉산로 40,35.18341745,129.0909288
갤러리 미고,부산 해운대구,051-731-3444,"['갤러리미고', '문화시설', '문화예술', '미술', '실내여행지', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9ffa8d96-17db-4901-9089-8ee6970f2a59&thumb,부산광역시 해운대구 해운대해변로298번길 24,35.16020159,129.1665793
갤러리예가,부산 남구,051-624-0933,"['갤러리', '문화공간', '문화시설', '문화예술', '복합문화공간', '열린문화공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,부산광역시 부산진구 범양로79번길 8,35.17153918,129.0628447
갤럭시 (롯데백화점 센텀시티점),부산 해운대구,051-730-3623,"['남성정장', '롯데백화점', '브랜드', '쇼핑', '이태리스타일']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ed652f53-6931-4512-9bc2-dc993cacd039&thumb,부산광역시 해운대구 센텀남대로 59,35.16985335,129.13106969999998
