name,region,tel,keyword,photo,address,lat,lon
GS칼텍스 예울마루,전남 여수시,1544-7669,"['문화센터', '문화시설', '아트센터', '예울마루']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aabc069b-5607-4403-92c4-b424a7e5579e&thumb,전라남도 여수시 예울마루로 100,34.75061691,127.66540890000002
[증도 모실길 1코스] 노을이 아름다운 사색의 길,전남 신안군,061-240-8357,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bbb24e3c-a327-4181-bafa-6d9fd5230124&thumb,전라남도 신안군 증도면,35.002795,126.13973759999999
[증도 모실길 2코스] 보물선 순교자 발자취 길,전남 신안군,061-240-8357,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d6e0c5df-a5d8-44e2-a66b-5c94ba6c620a&thumb,전라남도 신안군 증도면,35.002795,126.13973759999999
[증도 모실길 3코스] 천년의 숲길,전남 신안군,061-240-8357,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=affa05c4-5c36-4e80-800c-79ba1b7cb839&thumb,전라남도 신안군 증도면,35.002795,126.13973759999999
[증도 모실길 4코스] 갯벌공원길,전남 신안군,061-240-8357,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d64d4f38-0e5c-4103-a47e-d0e5191405cc&thumb,전라남도 신안군 증도면,35.002795,126.13973759999999
[증도 모실길 5코스] 천일염길,전남 신안군,061-240-8357,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0916d128-3712-489c-8be3-05564da40946&thumb,전라남도 신안군 증도면,35.002795,126.13973759999999
[해안누리길] 해넘이길,전남 신안군,061-240-8975,['레포츠'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=48ba353c-1274-40ac-a5e3-d761be7f6772&thumb,전라남도 신안군 자은면 둔장길 2,34.9132403,126.06571650000001
‘서편제’ 촬영지,전남 완도군,061-550-6495,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d67f46e-ee42-46f1-bdce-fb72d522ee96&thumb,전라남도 완도군 청산면 당락리,34.1687393,126.86298729999999
가거도,전남 신안군,061-240-4008,"['가거도', '낚시', '레포츠', '바다낚시', '섬낚시', '신안군']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1f441fdc-8e98-4ed7-a150-d9da52be9eb0&thumb,전라남도 신안군 흑산면 가거도길 41-2,34.0521242,125.12456850000001
가거도(소흑산도),전남 신안군,061-275-9300,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ad44c0a-2bfc-4cc1-a052-9f9f02a6ee2c&thumb,전라남도 신안군 흑산면 가거도길 38-2,34.052404200000005,125.1268773
가계해변,전남 진도군,061-540-3406,"['가계해변', '가족여행', '관광지', '바다풍경', '아이와함께', '여름방학가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d96ee91e-916b-4abb-8b1e-ef2f7b609b83&thumb,전라남도 진도군 고군면 신비의바닷길 47,34.4376091,126.35492279999998
가마골계곡,전남 담양군,061-380-2794,"['가마골계곡', '가족여행', '계곡', '관광지', '자연', '전라권', '피서']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b955bae0-a874-4542-a8a5-878d0d512865&thumb,전라남도 담양군 용면 용소길 261,35.4450376,127.0227788
가마골생태공원,전남 담양군,061-380-2794,"['가마골생태공원', '관광지', '등산', '등산로', '생태관광지', '수목원', '자연', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=38569ba1-d2c4-4729-bf7a-f4a3d731a7cd&thumb,전라남도 담양군 용면 용소길 261,35.4450376,127.0227788
가마미해수욕장,전남 영광군,061-350-5414,"['가마미해수욕장', '가족여행', '관광지', '바다풍경', '아이와함께', '여름방학가볼만한곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0c7288a7-b2ad-4d15-8a05-ff6c82c849e9&thumb,전라남도 영광군 홍농읍 가마미로 355,35.3982456,126.4091011
가사도,전남 진도군,1588-9601,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=42b1782f-b783-4d1c-96d8-cc6c2dd39da6&thumb,전라남도 진도군 조도면 가사도길 106,34.4788635,126.05102679999999
가사도 등대,전남 진도군,1588-9601,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,전라남도 진도군 조도면 가사도돌목길,34.468400700000004,126.0454909
가사동백숲해변,전남 완도군,061-550-6923,"['가족과함께', '바다경치', '바다내음', '여름피서지', '자연', '자연관광지', '자연발생']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2659b696-3775-4be6-9eb1-e94fdcc5e89c&thumb,전라남도 완도군 약산면 가사길 62,34.393630200000004,126.8981937
가사해수욕장,전남 완도군,061-550-6455,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,전라남도 완도군 약산면 가사길,34.393630200000004,126.8981937
가산서원,전남 장성군,061-390-7226,"['가산서원', '관광지', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사속']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df541654-cdb5-4e85-9f2c-9cb89b24d26a&thumb,전라남도 장성군 삼서면 영장로 2015,35.2311386,126.6931977
가우도,전남 강진군,061-430-3114,"['2020_휴가철찾아가고싶은_33섬', '가우도', '관광지', '등산', '레포츠체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=23293458-f8ed-4595-ae91-320fd686c040&thumb,전라남도 강진군 도암면 월곶로 473,34.5285575,126.7723232
