name,region,tel,keyword,photo
대관령 양떼목장,강원 평창군,033-335-1966,"['가족과함께', '가족체험', '감성사진', '관광지', '동물농장', '동물체험', '사진찍기좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5b61e5f5-084d-4a84-b5b8-da47fbb8e4fe&thumb
알파카월드,강원 홍천군,1899-2250,"['가족과함께', '가족체험', '강원권', '관광지', '사진찍기좋은곳', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d61364f4-a30c-4782-83ab-1dc49a882a82&thumb
춘천 옥산가(옥광산),강원 춘천시,1544-0741,"['강원권', '관광지', '연중무휴', '옥광산', '체험', '춘천옥산가', '힐링']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=dc174fc1-aed1-474c-9c94-c705f34ead1c&thumb
대관령 하늘목장,강원 평창군,033-322-8061,"['가족여행', '가족체험여행', '감성사진', '강원권', '걷기길', '관광지', '대관령하늘목장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9c1d9880-3d6b-4757-8047-9191cd450ae2&thumb
구봉산 전망대 카페거리,강원 춘천시,033-250-4312,"['가족여행', '감성사진', '강원권', '관광지', '구봉산전망대카페거리', '데이트장소']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fc2b5e1f-b4fd-48c8-aadc-fbc52bc29367&thumb
강릉 모래내 한과마을(갈골한과),강원 강릉시,033-647-4819,"['과자', '관광지', '농촌마을', '농촌여행', '아이와함께', '음식만들기체험', '음식문화']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4a548190-bada-4002-9e0f-7bd6e24e7803&thumb
365세이프타운,강원 태백시,033-550-3101,"['365세이프타운', '가족여행', '강원권', '관광지', '미세먼지_피하는_실내여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fe3aa3f4-7e00-4a71-ba24-b01047bd1c3a&thumb
춘천 명동거리,강원 춘천시,033-250-3089,"['관광지', '드라마촬영지', '쇼핑거리', '아이와함께', '연인과함께', '우수쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4d7f1fc1-f5f6-4fa6-ab8a-bc13952387ea&thumb
아바이마을 갯배,강원 속초시,033-635-2003,"['가족과함께', '가족여행', '가족체험', '강원권', '관광지', '아바이마을', '아바이마을갯배']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=32c4a8e6-9802-4f13-8562-80716c8f7d4b&thumb
대관령 눈꽃마을,강원 평창군,033-333-3301,"['강원권', '경치좋은곳', '관광지', '농촌체험', '대관령눈꽃마을', '이색체험', '자연마을']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35aa2ae4-aaf8-4302-a41d-87650fa33289&thumb
홍천 배바위카누마을,강원 홍천군,033-434-3011,"['관광지', '체험']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8ae40f29-805e-420a-bbf6-f8ed0a767a21&thumb
