name,region,tel,keyword,photo
"단양장 / 단양구경시장 (1, 6일)",충북 단양군,043-422-1706,"['가족여행', '나들이', '나홀로여행', '단양구경시장', '단양장', '먹거리', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=eef2fa4e-d6ce-407a-8e24-e1dc26655711&thumb
"괴산장 / 괴산산막이시장 (3, 8일)",충북 괴산군,043-832-0250,"['가족여행', '괴산시장', '괴산장', '사계절', '쇼핑', '시장맛집', '아이와함께', '어르신추천코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5026b917-bdf8-4af9-a437-bcf1d8f12460&thumb
숲속작은책방,충북 괴산군,043-834-7626,"['가정식서점', '문화행사', '민박', '북클럽', '서점', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e006f4b4-5318-4677-9d66-af76c0f474c5&thumb
청주 육거리종합시장,충북 청주시,043-223-6696,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '쇼핑', '시장맛집', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6d605d20-f539-4c21-9c70-afbe5a77fe07&thumb
"충주 민속5일장 / 풍물시장 (5, 10일)",충북 충주시,043-853-7005,"['가족여행', '기차여행', '나들이', '나홀로여행', '서울근교여행', '쇼핑', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c131ad8b-50aa-42da-9f42-b7e96f5263d8&thumb
"진천장 (5, 10일)",충북 진천군,043-539-3332,"['가족여행', '사계절', '쇼핑', '시장맛집', '아이와함께', '어르신추천코스', '재래시장']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=abb4b0ff-fb45-4945-953d-3f37fbd0c599&thumb
충주 자유시장,충북 충주시,043-848-3414,"['가족여행', '기차여행', '나들이', '나홀로여행', '데이트코스', '먹거리', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5e55cddb-e1ec-4849-9a78-7f3901eacea6&thumb
복드림 도깨비방망이,충북 제천시,010-3881-0029,"['공예품', '쇼핑', '수제품', '제천쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=604d25be-2512-4965-8164-55aeb02c6b78&thumb
제천 중앙시장,충북 제천시,043-647-2047,"['가족여행', '기차여행', '나들이', '나홀로여행', '마을축제', '먹거리', '쇼핑', '시장맛집']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6d60cbf7-00bc-4659-b07a-ffad6af88400&thumb
"평동장 (4, 9일)",충북 단양군,043-422-2525,"['가족여행', '나들이', '먹거리', '쇼핑', '시장맛집', '아이와함께', '연인과함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7acc29b7-a3ef-44c1-809a-68572972b209&thumb
