name,region,address,Latitude,Longitude
경주 동궁과 월지,경북 경주시,경상북도 경주시 원화로 102,35.8341593,129.2265835
부석사[유네스코 세계문화유산],경북 영주시,경상북도 영주시 부석면 부석사로 345,36.9979242,128.6872054
하옥계곡,경북 포항시,경상북도 포항시 북구 죽장면,36.1601899,129.0957447
월영교,경북 안동시,경상북도 안동시 상아동,36.5782802,128.7509122
진남교반,경북 문경시,경상북도 문경시 마성면 신현리,36.6640577,128.1222816
낙강물길공원,경북 안동시,경상북도 안동시 상아동,36.5782802,128.7509122
오어사(포항),경북 포항시,경상북도 포항시 남구 오천읍 오어로 1,35.9263386,129.3689191
등기산스카이워크,경북 울진군,경상북도 울진군 후포면,36.6784446,129.4392632
삼사해상공원 (삼사해상산책로),경북 영덕군,경상북도 영덕군 강구면 해상공원길 120-7,36.3517649,129.3840016
경주 보문관광단지,경북 경주시,경상북도 경주시 신평동,35.8411954,129.2924371
국립백두대간수목원,경북 봉화군,경상북도 봉화군 춘양면 춘양로 1501,37.006419,128.833624
경주 불국사 [유네스코 세계문화유산],경북 경주시,경상북도 경주시 불국로 385,35.7896342,129.3313315
경주 대릉원 일원,경북 경주시,경상북도 경주시 계림로 9,35.8373569,129.2130064
경주 첨성대,경북 경주시,경상북도 경주시 첨성로 140-25,35.8345132,129.2183721
안동 하회마을 [유네스코 세계문화유산],경북 안동시,경상북도 안동시 풍천면 하회리 1176-1,36.5388802,128.5172714
경주월드 어뮤즈먼트,경북 경주시,경상북도 경주시 보문로 544,35.8371154,129.2822785
호미곶 해맞이광장,경북 포항시,경상북도 포항시 남구 호미곶면 해맞이로150번길 20,36.077694,129.5685015
벌영리 메타세콰이어길,경북 영덕군,경상북도 영덕군 영해면,36.5374936,129.4071538
성주 경산리 성밖숲,경북 성주군,경상북도 성주군 성주읍 경산리,35.9172647,128.2836173
울릉도,경북 울릉도,경상북도 울릉군 서면 태하길 236,37.5167755,130.7976894
덕구온천스파월드,경북 울진군,경상북도 울진군 북면 덕구온천로 924,37.0787343,129.2842909
가실성당,경북 칠곡군,경상북도 칠곡군 왜관읍 가실1길 1,35.9367221,128.4052588
경주 교촌마을,경북 경주시,경상북도 경주시 교촌길 39-2,35.8295398,129.2148298
울진 해안도로,경북 울진군,경상북도 울진군 근남면 망양정로 971,36.9641864,129.4143175
경주 양동마을 [유네스코 세계문화유산],경북 경주시,경상북도 경주시 강동면 양동마을길 93,36.0015163,129.2526349
낙동강 경천대(경천대 전망대),경북 상주시,경상북도 상주시 사벌면 삼덕리,36.4505617,128.2381462
경주 석굴암 [유네스코 세계문화유산],경북 경주시,경상북도 경주시 불국로 873-243,35.7940266,129.3502781
독도,경북 울릉도,경상북도 울릉군 울릉읍 독도이사부길 55,37.2429362,131.8668421
주왕산국립공원,경북 청송군,경상북도 청송군 주왕산면 공원길 169-7,36.3938693,129.1420276
농암종택,경북 안동시,경상북도 안동시 도산면 가송길 162-133,36.7639225,128.8850127
행남 해안산책로,경북 울릉도,경상북도 울릉군 울릉읍 도동리,37.4928902,130.8985922
청송 얼음골 (청송 국가지질공원),경북 청송군,경상북도 청송군 주왕산면 내룡리,36.3376671,129.2109095
영주 무섬마을,경북 영주시,경상북도 영주시 문수면 무섬로234번길 31-12,36.7308748,128.6217841
문경에코랄라,경북 문경시,경상북도 문경시 가은읍 왕능길 114,36.6474816,128.0654016
구룡포 일본인 가옥거리,경북 포항시,경상북도 포항시 남구 구룡포읍 구룡포길 153-1,35.9905342,129.5615954
울진 금강소나무 숲길,경북 울진군,경상북도 울진군 근남면 울진북로 245-5,36.9712904,129.3986704
백두대간협곡열차(V-트레인),경북 봉화군,경상북도 봉화군 소천면 분천길 49,36.9325451,129.0584081
포항운하,경북 포항시,경상북도 포항시 남구 희망대로 1040,36.0265955,129.3811149
천마총(대릉원),경북 경주시,경상북도 경주시 계림로 9,35.8373569,129.2130064
영덕해맞이공원,경북 영덕군,경상북도 영덕군 영덕읍 영덕대게로 968,36.4220234,129.4329554
경주 문무대왕릉,경북 경주시,경상북도 경주시 양북면 동해안로 1366-9,35.7331006,129.4783161
부용대,경북 안동시,경상북도 안동시 풍천면 광덕솔밭길 72,36.5445599,128.5180542
경주 계림,경북 경주시,경상북도 경주시 교동 1,35.8326187,129.2189939
주산지 (청송 국가지질공원),경북 청송군,경상북도 청송군 주왕산면 주산지리,36.3626468,129.1894888
경상북도수목원,경북 포항시,경상북도 포항시 북구 죽장면 수목원로 647,36.2185892,129.2568231
백암온천 관광특구,경북 울진군,경상북도 울진군,36.9930661,129.4004195
만휴정,경북 안동시,경상북도 안동시 길안면 묵계하리길 42,36.4103752,128.9098316
문경새재도립공원,경북 문경시,경상북도 문경시 문경읍 새재로 932,36.756555,128.0871107
예천 백두대간 파워스팟,경북 예천군,경상북도 예천군 용문면 용문사길 285-30,36.7312991,128.370342
죽변항,경북 울진군,경상북도 울진군 죽변면,37.0597699,129.4222508
경주 동궁원,경북 경주시,경상북도 경주시 보문로 74-14,35.8498964,129.2627772
군위 장곡자연휴양림,경북 군위군,경상북도 군위군 고로면 장곡휴양림길 195,36.131848,128.8402546
안동호반자연휴양림,경북 안동시,경상북도 안동시 도산면 동부리 36,36.7034953,128.8283022
고래불해수욕장,경북 영덕군,경상북도 영덕군 병곡면 고래불로 394,36.5986381,129.4103058
망양정,경북 울진군,경상북도 울진군 근남면 산포리,36.9541461,129.410629
경주 버드파크,경북 경주시,경상북도 경주시 보문로 74-14,35.8498964,129.2627772
도산서원 [유네스코 세계문화유산],경북 안동시,경상북도 안동시 도산면 도산서원길 154,36.7271034,128.8431979
소수서원 [유네스코 세계문화유산],경북 영주시,경상북도 영주시 순흥면 소백로 2740,36.9248877,128.5801538
예천 출렁다리마을,경북 예천군,경상북도 예천군 용문면 용문경천로 826,36.7023473,128.375216
빙계계곡,경북 의성군,경상북도 의성군 춘산면,36.2375536,128.8117369
군위 화산산성 전망대,경북 군위군,경상북도 군위군 고로면 장곡휴양림길 195,36.131848,128.8402546
월정교,경북 경주시,경상북도 경주시 교촌안길 31,35.8298835,129.2176417
울진 후포항,경북 울진군,경상북도 울진군 후포면 등기산길 29,36.6808716,129.4622003
문경종합온천,경북 문경시,경상북도 문경시 문경읍 온천2길 24,36.7298236,128.1091932
경주세계문화엑스포공원,경북 경주시,경상북도 경주시 경감로 614,35.8319963,129.2895981
팔공산도립공원(갓바위지구),경북 경산시,경상북도 경산시 와촌면,35.9463541,128.8365247
구산해수욕장,경북 울진군,경상북도 울진군 기성면 기성로 108,36.7515686,129.4674905
빙계서원,경북 의성군,경상북도 의성군 춘산면 빙계계곡길 80,36.2268874,128.7538948
국립 검마산자연휴양림,경북 영양군,경상북도 영양군 수비면 검마산길 191,36.7481267,129.2372098
병산서원 [유네스코 세계문화유산],경북 안동시,경상북도 안동시 풍천면 병산길 386,36.5405776,128.5527426
반딧불이 천문대,경북 영양군,경상북도 영양군 수비면 반딧불이로 129,36.8305138,129.270101
한화리조트 백암온천,경북 울진군,경상북도 울진군 온정면 온천로 129-13,36.7226016,129.3382669
성류굴 (경북 동해안 국가지질공원),경북 울진군,경상북도 울진군 근남면 성류굴로 225,36.9558893,129.379072
경주국립공원,경북 경주시,경상북도 경주시 천북남로 12,35.8437986,129.289576
국립산림치유원,경북 영주시,경상북도 영주시 봉현면 테라피로 209,36.866437,128.4940259
국립김천치유의숲,경북 김천시,경상북도 김천시 증산면 수도길 1237-89,35.8518512,128.0024446
"봉래폭포 (울릉도, 독도 국가지질공원)",경북 울릉도,경상북도 울릉군 울릉읍 도동리,37.4928902,130.8985922
"코끼리바위 (울릉도, 독도 국가지질공원)",경북 울릉도,경상북도 울릉군 북면 현포리,37.5297841,130.8392169
금오산도립공원,경북 구미시,경상북도 구미시 남통동,36.1077213,128.3076614
구미에코랜드,경북 구미시,경상북도 구미시 산동면 인덕1길 195,36.167533,128.4645034
의성 금성산 고분군,경북 의성군,경상북도 의성군 금성면 초전1길,36.2758509,128.6654461
치산계곡,경북 영천시,경상북도 영천시 신녕면 치산리,36.0366643,128.7141485
독도전망대 케이블카,경북 울릉도,경상북도 울릉군 울릉읍 도동리,37.4928902,130.8985922
국립 운문산자연휴양림,경북 청도군,경상북도 청도군 운문면 운문로 763,35.6940747,128.961002
경주역사유적지구[유네스코 세계문화유산],경북 경주시,경상북도 경주시 태종로 757,35.8400729,129.2109912
강구항,경북 영덕군,경북 영덕군 강구면 강구리,36.3653362,129.3858977
한국역사문화음식학교 라선재,경북 경주시,경상북도 경주시 보문로 424-33,35.8427957,129.285767
예천 초간정,경북 예천군,경상북도 예천군 용문면 용문경천로 874,36.7012096,128.3818785
경주 독락당,경북 경주시,경상북도 경주시 안강읍 옥산서원길 300-3,36.0166434,129.160012
절골협곡 (청송 국가지질공원),경북 청송군,경상북도 청송군 주왕산면 주산지리,36.3626468,129.1894888
분황사,경북 경주시,경상북도 경주시 분황로 94-11,35.8405623,129.2338514
영일대해수욕장,경북 포항시,경상북도 포항시 북구 해안로 95,36.0572839,129.3778296
경주 양남 주상절리 전망대,경북 경주시,경상북도 경주시 양남면 읍천리,35.6920026,129.4658577
청송 송소고택,경북 청송군,경상북도 청송군 파천면 송소고택길 15-2,36.4362239,129.0266092
영덕대게마을,경북 영덕군,경상북도 영덕군 강구면 영덕대게로 68,36.3596043,129.3867219
포항 초롱구비마을,경북 포항시,경상북도 포항시 남구 장기면 초롱구비길 146,35.8806761,129.4590984
수도산자연휴양림,경북 김천시,경상북도 김천시 대덕면 증산로 326-71,35.890691,127.9822907
안동 임청각,경북 안동시,경상북도 안동시 임청각길 63,36.5651391,128.7447498
관성솔밭해변,경북 경주시,경상북도 경주시 양남면 양남로 68-24,35.6615935,129.4522058
경주 산에들레마을,경북 경주시,경상북도 경주시 양남면 산에들레안길,35.6780335,129.3927637
포스코 역사관,경북 포항시,경상북도 포항시 남구 동해안로6213번길 14,35.997188,129.3870078
소백산국립공원(영주),경북 영주시,경상북도 영주시 풍기읍 죽령로1720번길 76,36.9099452,128.4641961
봉정사[유네스코 세계문화유산],경북 안동시,경상북도 안동시 서후면 봉정사길 222,36.6532321,128.6621857
고운사(의성),경북 의성군,경상북도 의성군 단촌면 고운사길 415,36.4584441,128.7501556
대가천계곡(무흘구곡),경북 성주군,경상북도 성주군 수륜면,35.8329158,128.1923774
성주 한개마을,경북 성주군,경북 성주군 월항면 대산리 67,35.9306859,128.3302828
울진엑스포공원,경북 울진군,경상북도 울진군 울진읍 울진중앙로 121,36.9929452,129.4005138
감포항,경북 경주시,경북 경주시 감포읍 감포로,35.8100649,129.504767
돌할매(영천),경북 영천시,경상북도 영천시 북안면 돌할매로 484,35.9397041,129.0460269
경주월드 캘리포니아비치,경북 경주시,경상북도 경주시 보문로 544,35.8371154,129.2822785
예천 삼강주막,경북 예천군,경상북도 예천군 풍양면 삼강리길 27,36.5633388,128.2981072
영천 별빛마을,경북 영천시,경상북도 영천시 화북면 정각길 22,36.139184,128.9948672
후포해수욕장,경북 울진군,경상북도 울진군 후포면 삼율리,36.6882684,129.4292436
불영사(울진),경북 울진군,경상북도 울진군 금강송면 불영사길 48,36.9404007,129.2735033
국립 통고산자연휴양림,경북 울진군,경상북도 울진군 금강송면 불영계곡로 880,36.9244422,129.193311
안동 온뜨레피움,경북 안동시,경상북도 안동시 관광단지로 346-95,36.5668058,128.7819252
직지사,경북 김천시,경상북도 김천시 대항면 직지사길 95,36.1170395,128.004481
토함산,경북 경주시,경상북도 경주시 마동,35.7888162,129.3211349
문경 오미자체험마을,경북 문경시,경상북도 문경시 동로면 여우목로 2371-5,36.7854795,128.2754503
청도 용암웰빙스파,경북 청도군,경상북도 청도군 화양읍 온천길 23,35.6887807,128.7192485
청도 남산계곡,경북 청도군,경상북도 청도군 화양읍 화양남산길,35.6414172,128.7115227
가야산 야생화식물원,경북 성주군,경상북도 성주군 수륜면 가야산식물원길 49,35.8033855,128.1418016
비슬리조트관광농원 군불로,경북 청도군,경상북도 청도군 각북면 낙산1길 51,35.6906574,128.5716195
군위 부계 한밤마을 돌담길,경북 군위군,경상북도 군위군 부계면 한밤5길,36.0589722,128.6535153
봉화 닭실마을,경북 봉화군,경상북도 봉화군 봉화읍 충재길 44,36.9048076,128.7426125
운문사,경북 청도군,경상북도 청도군 운문면 운문사길 264,35.6611331,128.9600846
은해사(영천),경북 영천시,경상북도 영천시 청통면 청통로 951,35.9902546,128.7943133
달기약수탕 (청송 국가지질공원),경북 청송군,경상북도 청송군 청송읍 약수길 16,36.4383239,129.0835928
성주봉자연휴양림,경북 상주시,경상북도 상주시 은척면 성주봉로 3,36.5335789,128.0414621
유교랜드,경북 안동시,경상북도 안동시 관광단지로 346-30,36.569346,128.7785422
연산온천파크,경북 포항시,경상북도 포항시 북구 송라면 보경로 514,36.2504997,129.3195425
영양 두들마을,경북 영양군,경상북도 영양군 석보면 두들마을길 62,36.5592345,129.1265757
경북전통음식체험관 모심정,경북 문경시,경상북도 문경시 마성면 봉생1길 13,36.661247,128.1188599
울진 백암온천마을,경북 울진군,경상북도 울진군 온정면 온정1길 119,36.7087088,129.3412336
대야산 용추계곡,경북 문경시,경상북도 문경시 가은읍 완장리 430-1,36.6693841,127.9732042
인문힐링센터여명,경북 영덕군,경상북도 영덕군 창수면 장육사1길 203,36.5983572,129.311294
의성 사촌마을,경북 의성군,경상북도 의성군 점곡면 점곡길 17-1,36.4256919,128.7619692
보경사 12폭포 (상생폭포),경북 포항시,경상북도 포항시 북구 송라면 중산리 622,36.2481494,129.2709239
경주 포석정지,경북 경주시,경상북도 경주시 남산순환로 816,35.8070658,129.2121241
구룡포해수욕장,경북 포항시,경상북도 포항시 남구 구룡포읍 호미로426번길 6,35.9968308,129.5660314
아가야체험가자,경북 청도군,경상북도 청도군 매전면 청매로 825,35.6225568,128.8251364
고모산성,경북 문경시,경상북도 문경시 마성면 신현리,36.6640577,128.1222816
골굴사(경주),경북 경주시,경상북도 경주시 양북면 기림로 101-5,35.8034416,129.4055989
영천댐,경북 영천시,경상북도 영천시 자양면 포은로 1792,36.0798098,129.0326435
의성 탑산약수온천,경북 의성군,경상북도 의성군 봉양면 도리원2길 88-42,36.3038227,128.5894203
장각폭포,경북 상주시,경상북도 상주시 화북면 상오3길 48,36.5420085,127.9163288
대게원조 차유어촌체험마을,경북 영덕군,경상북도 영덕군 축산면 차유길,36.4918249,129.4437149
내연산 군립공원,경북 포항시,경상북도 포항시 북구 송라면 보경로 523,36.2529971,129.3191183
청암사(김천),경북 김천시,경상북도 김천시 증산면 평촌2길 335-48,35.8898575,128.0044473
대승사(문경),경북 문경시,경상북도 문경시 산북면 대승사길 283,36.7495389,128.2719655
선바위관광지,경북 영양군,경상북도 영양군 입암면 영양로 883-16,36.6087374,129.0818776
안동민속촌,경북 안동시,경북 안동시 성곡동 822-3,36.5770215,128.7639652
태하향목 관광모노레일,경북 울릉도,경상북도 울릉군 서면 태하길 236,37.5167755,130.7976894
김천부항댐 물 문화관,경북 김천시,경상북도 김천시 지례면 부항로 195,35.9787411,128.0174221
회룡포,경북 예천군,경상북도 예천군 용궁면 회룡길 92-16,36.5854169,128.3176589
선비촌,경북 영주시,경상북도 영주시 순흥면 소백로 2796,36.9275115,128.5826342
주왕산 1. 2. 3 폭포,경북 청송군,경상북도 청송군 주왕산면 상의리,36.4044298,129.1719717
군위 아미타여래삼존 석굴,경북 군위군,경상북도 군위군 부계면 남산4길 24,36.0482999,128.6405183
청량산도립공원,경북 봉화군,경상북도 봉화군 명호면 청량로 255,36.8445604,128.9062624
예천온천,경북 예천군,경상북도 예천군 감천면 온천길 27,36.7228075,128.4988529
금강송 에코리움,경북 울진군,경상북도 울진군 금강송면 십이령로 552,36.9665074,129.2129322
영일만온천,경북 포항시,경상북도 포항시 남구 대송면 운제로386번길 21,35.952856,129.3616928
더케이경주호텔 스파온천,경북 경주시,경상북도 경주시 엑스포로 45,35.8380032,129.291608
무섬 외나무다리,경북 영주시,경상북도 영주시 문수면 무섬로234번길 31-12,36.7308748,128.6217841
보경사,경북 포항시,경상북도 포항시 북구 송라면 보경로 523,36.2529971,129.3191183
국립 대야산자연휴양림,경북 문경시,경상북도 문경시 가은읍 용추길 31-35,36.6708828,127.9619751
애은당고택·사우정고택·용계정,경북 포항시,경상북도 포항시 북구 기북면 덕동문화길 31,36.1668058,129.1861029
나리분지,경북 울릉도,경상북도 울릉군 북면 나리길,37.5272758,130.8702368
직지문화공원,경북 김천시,경상북도 김천시 대항면 운수리 31-1,36.1152064,128.0137474
고령 대가야유적지,경북 고령군,경상북도 고령군 대가야읍 대가야로 1203,35.7226482,128.2571258
장육사,경북 영덕군,경상북도 영덕군 창수면 장육사1길 172,36.5987524,129.3012494
월송정,경북 울진군,경상북도 울진군 평해읍 월송정로 517,36.7437762,129.4689186
희방사(영주),경북 영주시,경상북도 영주시 풍기읍 죽령로1720번길 278,36.9199502,128.457151
개실마을,경북 고령군,경상북도 고령군 쌍림면 개실1길 29,35.6674751,128.2310168
명인안동소주,경북 안동시,경상북도 안동시 풍산읍 산업단지6길 6,36.603923,128.5411425
예천천문우주센터,경북 예천군,경상북도 예천군 감천면 충효로 1078,36.70147,128.5058821
예천 곤충연구소&곤충생태원,경북 예천군,경상북도 예천군 효자면 은풍로 1045,36.8242878,128.4581675
울릉도 유람선,경북 울릉도,경상북도 울릉군 울릉읍 도동길 14,37.4856032,130.9082837
의성 산운생태공원,경북 의성군,경상북도 의성군 금성면 수정사길 19,36.2433702,128.7034769
칠곡 송정자연휴양림,경북 칠곡군,경상북도 칠곡군 석적읍 반계3길 88,36.0233383,128.4413803
청량사(봉화),경북 봉화군,경상북도 봉화군 명호면 청량산길 199-152,36.7891954,128.9191467
대가야 역사테마관광지,경북 고령군,경상북도 고령군 대가야읍 대가야로 1216,35.719284,128.2606342
법주사,경북 군위군,경상북도 군위군 소보면 달산3길 215,36.2727674,128.4385927
김룡사(문경),경북 문경시,경상북도 문경시 산북면 김용길 372,36.7397154,128.2237508
주왕산 관광단지,경북 청송군,경상북도 청송군 주왕산면 주왕산로 494,36.3617275,129.1573351
경주 오릉,경북 경주시,경상북도 경주시 금성로 38-9,35.8220005,129.209392
영천 별별미술마을,경북 영천시,경상북도 영천시 화산면 가래실로 364,36.0329663,128.8892167
울진 평해황씨 해월종택,경북 울진군,경상북도 울진군 기성면 해월헌길 70,36.8298155,129.4396194
경주 남산,경북 경주시,경상북도 경주시 남산동,35.7916954,129.2400194
칠곡 가산산성 및 가산바위,경북 칠곡군,경상북도 칠곡군 가산면 가산리,36.0496141,128.5875439
경주 쌈밥거리,경북 경주시,경상북도 경주시 계림로 9,35.8373569,129.2130064
운주산승마자연휴양림,경북 영천시,경상북도 영천시 임고면 승마휴양림길 105,36.0376736,129.0008294
청도 석빙고,경북 청도군,경상북도 청도군 화양읍 동천리,35.6296449,128.7135183
포항 장기읍성,경북 포항시,경상북도 포항시 남구 장기면 읍내리 202,35.8966718,129.4879899
용천사(청도),경북 청도군,경상북도 청도군 각북면 헐티로 1375-9,35.7186111,128.5557596
영덕 대소산 봉수대,경북 영덕군,경상북도 영덕군 축산면 도곡리 산20,36.5180176,129.4318878
도리사(구미),경북 구미시,경상북도 구미시 해평면 도리사로 526,36.255579,128.398817
성주댐(성주호),경북 성주군,경상북도 성주군 가천면 중산3길,35.9059059,128.149971
안동한지체험,경북 안동시,경상북도 안동시 풍산읍 나바우길 13,36.5809505,128.5548204
경주 김유신묘,경북 경주시,경상북도 경주시 충효2길 44-7,35.8433122,129.1914212
보문호,경북 경주시,경상북도 경주시 보문로 424-33,35.8427957,129.285767
"경주 무열왕릉, 태종무열왕릉비",경북 경주시,경상북도 경주시 능남길 10-4,35.8238957,129.1861621
예천 금당실마을,경북 예천군,경상북도 예천군 용문면 금당실길 54,36.6902278,128.4110248
성베네딕도회 왜관수도원,경북 칠곡군,경상북도 칠곡군 왜관읍 관문로 61,35.9887886,128.4032514
청량산비나리마을,경북 봉화군,경상북도 봉화군 명호면 비나리길 141,36.8393111,128.879971
사일온천,경북 영천시,경상북도 영천시 사일로 458-64,35.9733144,128.8706416
영양 주실마을,경북 영양군,경상북도 영양군 일월면 주실길 55,36.7186686,129.1027959
성주 세종대왕자 태실,경북 성주군,경상북도 성주군 월항면 세종대왕자태실로 639-18,36.0166283,128.2962423
