name,region,tel,keyword,photo,address,lat,lon
가지산 탄산유황온천,울산 울주군,052-254-2216,"['가족과함께', '관광지', '온천', '온천수', '유황온천', '탄산수', '탄산수', '휴식공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=undefined&thumb,울산광역시 울주군 상북면 운문로 48,35.62102132,129.0496708
가지산도립공원(울주),울산 울주군,052-229-7882,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da0588d3-6bcd-4c26-af0b-b049d31a1af6&thumb,울산광역시 울주군 상북면,35.620403,129.004029
간월산,울산 울주군,052-277-0101,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1a95fcf4-e0ce-4eb4-b699-d4090ef0e093&thumb,울산광역시 울주군 상북면 간월산길 614,35.54820104,129.0453558
간월산 자연휴양림,울산 울주군,052-263-6644,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=aebe0c20-8fce-40b2-b3db-029567ca8bbd&thumb,울산광역시 울주군 상북면 등억알프스로 607-15,35.56790477,129.0520001
간절곶 등대,울산 울주군,052-239-6313,"['간절곶등대', '경상권', '관광지', '데이트코스', '바다풍경', '연인과함께', '인생샷']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ac1491f5-8e71-4484-b60c-58455cd7453d&thumb,울산광역시 울주군 서생면 간절곶1길 39-2,35.3590693,129.360522
강동 해수온천,울산 북구,052-291-5000,"['가족과함께', '강동해수온천', '경상권', '관광지', '연중무휴', '온천', '휴식공간']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1e7d889a-e1fe-4563-9a9c-93cf493475cc&thumb,울산광역시 북구 동해안로 1418,35.61377523,129.4505036
강동 화암 주상절리,울산 북구,052-229-6350,"['강동화암주상절리', '경상권', '경치좋은곳', '관광지', '바다풍경', '울산광역시기념물']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7a73b2c4-4321-4091-aa80-6ddc1786fc09&thumb,울산광역시 북구 화암길,35.63415683,129.442447
강동몽돌해변,울산 북구,052-277-0101,"['강동몽돌해변', '관광지', '바다풍경', '연인과함께', '연중무휴', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cf54e148-9ae9-4f69-994d-e069fe7b38ad&thumb,울산광역시 북구 동해안로 1650,35.63168446,129.4405867
고헌산(울산),울산 울주군,052-277-0101,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=null&thumb,울산광역시 울주군 언양읍,35.64654,129.087072
과개안(너븐개) 해안,울산 동구,052-229-6350,"['경상권', '과개안해안', '관광지', '너븐개해안', '바다풍경', '자연', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=df1ef20d-d4f3-460b-b093-6b2baad06519&thumb,울산광역시 동구 등대로 일산동,35.489401,129.432764
