name,region,tel,keyword,photo,address,lat,lon
ETRI 정보통신전시관,대전 유성구,042-860-3913,"['ETRI', 'ETRI정보통신전시관', '관광지', '박물관', '산업관광', '아이와함께', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bda9d8e9-48f3-4b3f-a079-617cfa8b9dd9&thumb,대전광역시 유성구 가정로 218,36.3817712,127.3659979
It's 수 홍보관,대전 대덕구,042-715-6532,"[""It's수홍보관"", '견학', '관광지', '대전수돗물', '산업관광', '아이와함께', '전시관']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c630e401-240e-4f4f-97a5-1c6d40ff3d71&thumb,대전광역시 대덕구 신탄진로756번안길 223,36.44441,127.448538
가양비래근린공원,대전 대덕구,042-632-7421,"['가양비래근린공원', '가족여행', '걷기길', '걷기여행', '관광지', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bd6301dd-9542-4a88-b95a-09ff37556534&thumb,대전광역시 대덕구 비래동,36.3549405,127.4500681
갑천,대전 유성구,042-288-3522,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2787ae04-504e-4130-a4eb-5610eb91a181&thumb,대전광역시 유성구 대학로,36.3638194,127.3550601
구봉산(대전),대전 서구,042-861-1330,"['관광지', '자연']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=68013da1-cab3-443b-b19e-d739c0620039&thumb,대전광역시 서구 상보안윗길 160,36.2840164,127.3397916
국가핵융합연구소,대전 유성구,042-879-6218,"['견학', '관광지', '국가핵융합연구소', '산업관광', '신재생에너지', '아이와함께']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f6940b39-7454-4901-a887-6a134e43e487&thumb,대전광역시 유성구 과학로 169-148,36.3727807,127.3536125
국립대전숲체원,대전 유성구,042-718-1501,"['가족과함께', '관광지', '대전가볼만한곳', '이색체험', '자연여행', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b1100995-b944-4c8e-aa38-ab7080a411ef&thumb,대전광역시 유성구 성북로154번길 748,36.3057119,127.2948918
국립대전현충원,대전 유성구,042-718-7114,"['가족여행', '관광지', '국립대전현충원', '기념관', '순국선열', '아이와함께', '언택트관광지_100선']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f4f32980-1081-4880-a254-08f2d4f8762c&thumb,대전광역시 유성구 현충원로 251,36.367954,127.2988557
금강로하스대청공원,대전 대덕구,042-608-5573,"['가족여행', '관광지', '금강로하스대청공원', '나들이', '당일치기여행', '산책길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1a52c5d2-5722-451a-bafc-f093d450c52f&thumb,대전광역시 대덕구 대청로 607,36.4735996,127.4735685
김정선생묘소일원,대전 동구,042-662-2363,"['관광지', '교과서속여행', '김정선생묘소', '문화재', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b9f4484-97e2-470a-b1a1-91635c36cd5d&thumb,대전광역시 동구 회남로 117,36.3575565,127.4985587
남간정사,대전 동구,042-662-2363,"['관광지', '교과서속여행', '남간정사', '문화재', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b671207e-e96a-4ec0-8274-6bc1a60afd63&thumb,대전광역시 동구 충정로 53,36.3481857,127.4591709
내원사(대전),대전 서구,042-531-3901,"['관광지', '대전내원사', '불교', '불교문화', '사찰', '사찰여행', '역사', '연중무휴']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=bf5b27a7-efa7-45f2-a05f-ca56cd377c68&thumb,대전광역시 서구 배재로197번길 200,36.3225978,127.3601604
단재 신채호선생생가지,대전 중구,053-661-2193,"['관광지', '교과서속여행', '신채호선생생가지', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=49ce505c-1a8b-4037-893b-9124b59b7091&thumb,대전광역시 중구 단재로229번길 47,36.2326638,127.4111143
대동하늘공원,대전 동구,042-251-6672,"['경치좋은곳', '관광지', '남녀노소', '사진찍기좋은곳', '사진촬영명소', '산책길']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=480c12ba-8baa-4888-804d-b246395dc98d&thumb,대전광역시 동구 동대전로110번길 182,36.3317033,127.4515714
대전 계족산성,대전 대덕구,042-608-6574,"['걷기길', '계족산', '관광지', '교과서속여행', '대전계족산성', '아이와함께', '역사']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ade42d09-b7fc-49f6-98d5-7c4add41da9d&thumb,대전광역시 대덕구 장동,36.4026563,127.4457897
대전 회덕 동춘당,대전 대덕구,042-608-6574,"['관광지', '보물', '역사', '역사공부', '역사관광지', '역사를품은곳', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6c93d1fe-d553-4be1-923e-112ebc9838ea&thumb,대전광역시 대덕구 동춘당로 80,36.3653216,127.4414581
