name,region,tel,keyword,photo,address,lat,lon
EBS 리틀소시움,대구 북구,1899-7337,"['EBS리틀소시움', '겨울방학가볼만한곳', '경상권', '관광지', '놀이동산&테마파크']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=42bc6488-fffc-4bf0-bf83-79d842ebafd9&thumb,대구광역시 북구 유통단지로 90,35.90928476,128.6115353
가창 찐빵 골목,대구 달성군,,"['가창찐빵골목', '경상권', '관광지', '남녀노소', '맛집골목', '먹거리', '미식여행']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d93d3b56-6575-413a-bf3b-5b2a3b4176ae&thumb,대구광역시 달성군 가창면 가창로 1099,35.80267191,128.6221749
감삼못공원,대구 서구,053-663-2867,"['공원', '관광지', '노인', '산책', '산책길', '산책하기', '산책하기좋은곳', '쉼터']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=74e89b6f-d93d-426d-b597-dd9bee42026c&thumb,대구광역시 서구 서대구로3길 43,35.85864905,128.5521815
경북동해안지질공원(영덕),대구 북구,053-950-7996,"['걷기길', '경북동해안지질공원', '경상권', '관광지', '생태관광', '생태관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=14c8a59c-cc8a-4bab-808a-a7f8fe636d6a&thumb,대구광역시 북구 대학로 80,35.88556134,128.6091029
경상감영공원,대구 중구,053-254-9404,"['가족여행', '걷기여행', '경상감영공원', '관광지', '나들이', '아이와함께', '역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=7d28b52b-cae6-4f75-b569-dcd5a820b2ea&thumb,대구광역시 중구 경상감영길 99,35.87198212,128.5928258
고산골,대구 남구,053-664-2852,"['가족여행', '경상권', '경치여행', '경치좋은곳', '고산골', '관광지', '데이트코스']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cb08d367-ce06-4a6d-994a-61739829a46d&thumb,대구광역시 남구 고산3길 95-1,35.82485275,128.6027016
고산골 메타쉐콰이어길,대구 남구,053-664-2852,"['걷기코스', '고산골메타쉐콰이어길', '관광지', '대구', '등산', '자연', '트레킹']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=40b8ca96-162e-458d-a3da-ef6b9bf1155b&thumb,대구광역시 남구 용두2길 43,35.82992771,128.6034043
고산서당,대구 수성구,053-666-4927,"['경상권', '고산서당', '관광지', '대구광역시문화재자료', '역사', '역사공부', '역사관광지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=56525b36-d224-4f82-adfe-7444dd931d08&thumb,대구광역시 수성구 성동로37길 39-3,35.85227454,128.7185793
공룡공원,대구 남구,053-664-2174,"['가족과함께', '가족나들이', '고산골', '공룡공원', '관광지', '산책길', '산책하기']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a672b82e-71bd-42f7-b712-183d268e6570&thumb,대구광역시 남구 용두2길 43,35.82992771,128.6034043
공항교강변공원,대구 북구,053-627-1337,"['관광지', '도심산책', '산책길', '산책코스', '산책하기', '산책하기좋은곳', '자연좋은곳']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=16805a5e-b5d4-429f-978c-232aff6ec4c4&thumb,대구광역시 북구 복현동,35.900334,128.62762
관덕정,대구 남구,053-606-8240,"['관광지', '역사공부', '역사관광지', '역사를품은곳', '역사문화', '역사문화재']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1b7c1bb0-d0ae-4742-9196-beb5ea17b640&thumb,대구광역시 남구 앞산순환로 306,35.82567843,128.5630961
관암사(대구),대구 동구,053-982-0505,"['경상권', '관광지', '관암사', '불교', '불교문화', '사찰', '사찰여행', '역사', '역사유적지']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=11c786eb-2806-40a6-8fc7-0d6c0b3d1c12&thumb,대구광역시 동구 갓바위로 350,35.97806398,128.7339671
관음사(대구),대구 동구,053-984-9940,"['경상권', '관광지', '관음사', '불교', '불교문화', '사찰', '사찰여행', '역사', '연중무휴']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5b0451db-0349-4073-b580-8071f3326133&thumb,대구광역시 동구 둔산로 535,35.91863463,128.6644795
구암동 고분군,대구 북구,053-325-2344,['관광지'],https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=78331191-2e13-4680-bf95-eafe9ad9b2ec&thumb,대구광역시 북구 구암동,35.92954411,128.5643933
